content,Quality,Service,Shipping,Packing
"mua sản phẩm tiki nhiều lần nhưng lần này thực sự không hài lòng. giới thiệu một đằng giao sản phẩm một nẻo. khác hoàn toàn về mẫu mã, thương hiệu. mọi người có thể so sánh mẫu áo trong đơn sản phẩm và ảnh thực sẽ thấy, điện thoại kém nên ảnh chụp không đúng màu . áo mỏng, lớp lót bên trong cực mỏng, chỉ để gọi 2 lớp nhưng thôi, không có tác dụng giữ ấm. thất vọng với tiki và shopn6.",1,1,1,1
"màu sản phẩm không như hình, trên hình màu xanh rêu đẹp nhưng mua thấy màu ngả vàng như của người lớn tuổi vậy là mình bỏ luôn không dám mặc.",1,1,1,1
đánh giá 1 sao là hiểu rồi nhe.vải bị sờn lông thì đừng đổ lỗi do giá giá giá rẻ và size giao không đúng thì đừng đổ lỗi do nhân viên. ngta mua thì đã đặt hết lòng tin vào cửa sản phẩm rồi nhưng làm ăn kiểu này thì cửa sản phẩm nên xem lại để ngta wơ cả nắm way lưng với titi thì khổ cho titi.,1,1,1,1
"áo nhỏ không mặc vừa, không đúng mô tả size áo của cửa sản phẩm trên tiki, tôi 64 kg mặc dù tôi đã chọn size áo xl lớn hơn mô tả của cửa sản phẩm nhưng khi nhận sản phẩm mặc thử áo quá nhỏ. trên áo không thể hiện là áo thuộc size nào không biết cửa sản phẩm giao sản phẩm có đúng size không đề nghị trên áo ghi rõ size áo để khách sản phẩm kiểm tra.",1,1,1,1
"cửa sản phẩm làm ăn vớ vẩn quá, tôi mua phải áo rách",1,1,1,1
"lót trong tay áo bị xoắn 360 độ không đút tay được, phải đi sửa lại",0,0,0,0
sản phẩm không đúng như kỳ vọng. size nhỏ,0,0,0,0
"mầu thực tế kém sang hơn nhiều, vì mới đặt nên chưa biết chọn mầu ở mục nào, nhận áo thì không nhưng cái mác nào .khóa nhôm , với giá hơn 1 trăm là phù hợp",0,0,0,0
"chưa bao giờ mua phải sản phẩm tệ như này. giao áo không đúng màu, không đúng size mặc bị chặt. đường may chỉ bị lỗi sứt mẻ quá nhiều. mua cái áo về nhìn như áo may của công nhân, thất vọng vô cùng.",1,1,1,1
sản phẩm khi giặt ra màu rất nhiều,1,1,1,1
"quá tệ, cũng chỉ mong được 70 ảnh nhưng chả được đến 1 từ cái mầu, cái cúc cho đến phom dáng.",1,1,1,1
"mọi người né sản phẩm này ra. thà ra tiệm mua giá cao hơn tý nhưng tốt. hãy cân nhắc thật là kỹ. đừng bao giờ nghĩ giá giá giá rẻ được sản phẩm chất lượng. sản phẩm phù hợp với công nhân, người lao động. nhưng cửa sản phẩm có bị vấn đề gì về màu sắc không, phân biệt giữa xanh và xanh đen? màu không đúng như hình.",1,1,1,1
"minh đi làm nen không kiểm tra sản phẩm được và nhờ để phòng bảo vệ, vợ mình cui sản phẩm ra áo không đúng form , mình muốn trả sản phẩm được ko?",1,1,1,1
"bận được 1 tháng đã bạc màu, cháy nắng. rất ấn tượng mẫu cũ, nên mua mẫu mới nhưng mẫu mới kém chất lượng hơn.",1,1,1,1
"xấu quá xấu, hãy đổi giúp tôi với. 2 năm trước tôi mua 1 áo khoác trên tiki mặc rất vừa ý mặc liên tục tới giờ phai màu nên muốn mua thêm, mua trúng cái này xấu quá. đổi dùm tôi mẫu khác trên tiki với.",1,1,1,1
"giao sai mẫu mã, chất liệu sản phẩm đã yêu cầu hoàn trả, đã gửi sản phẩm đi đổi trả mấy ngày rồi vẫn chưa thấy nhận được sản phẩm lần đầu mua sản phẩm tiki đã thất vọng vô cùng",1,1,1,1
"tôi đặt mua và nhận được sản phẩm ngày hôm qua, giá 279k. chất lượng bình thường, bên ngoài được nhưng bên trong nhiều chỗ dọc đường may nhưng để chỉ thừa ra. điểm yếu nhất: màu kem giới thiệu trên mạng không đúng với màu của sản phẩm giao cho khách sản phẩm. màu kem như giới thiệu trên mạng thiên về màu vàng kaki bộ đội , nhưng màu giao cho khách sản phẩm là màu vàng hồng có hình kèm theo . liệu tôi có thể đổi lấy màu kem như giới thiệu trên mạng hoặc màu xanh rêu được không ? xin cảm ơn.",0,0,0,0
"chất liệu vải loại 3 chuyên dùng may áo cho công nhân xây dựng , 2 túi áo may cho vui vì đáy túi rất nông , nhỏ và ngang thành ra để cái gì vô túi cũng rớt ra , dây kéo loại giá giá rẻ tiền kéo cứ sượng sượng , mua về mới ngâm 15 p để vò sơ rồi mặc nhưng ra màu đen thui , không biết mấy người mua trước đó thấy sao nhưng đánh giá 5 s được nữa. tóm lại 1 chữ tệ vô cùng không đáng tiền",1,1,1,1
"cao1,63 nặng 65kg vừa size l; lấy xl nhưng vừa ngắn vừa chật chỗ bắp tay cũng chật . không biết có gửi nhầm size không nữa",1,1,1,1
"lớp vải nilon bên trong cực kỳ bí, không thể mặc vào mùa nóng ngay cả sáng sớm. màu xanh rêu cũng không tối như ảnh.",0,0,0,0
"mình lấy theo kích thước theo đúng thông tin cửa sản phẩm cung cấp nhưng tay ngắn, áo ngắn không mặc được. cửa sản phẩm cho mình đổi sang size lớn nhé.",0,0,0,0
sản phẩm may lỗi. không có size đặt size mình giao bự chà bá. không có tem mác,1,1,1,1
"chả hiểu sao đặt cỡ to nhất rồi nhưng có vẻ hơi ngắn, ngoài ra túi áo trong may gần sát lên vai nên việc sử dụng rất khó. phom áo và chất vải thì tạm ổn tốt tốt",0,0,0,0
"sản phẩm quá tệ, chất liệu đến đường may. size không chính xác.",1,1,1,1
"chất lượng dưới mức bình thường, màu thực tế không giống ảnh, đúng là tiền nào của đấy, quá chán.",1,1,1,1
chất lượng không như quảng cáo!,0,0,0,0
"sản phẩm bình thường,trên hình xanh rêu thấy đẹp ở ngoài xanh lá như bộ đội,mặc nhìn kì kì,giá giá rẻ tiền nên không đòi hỏi cao hơn được",0,0,0,0
"mình đặt size mình, nhưng thử thấy hơi rộng, mình tìm chỗ để xem size trên áo thì thấy đã bị cắt trước đó, nhưng vết chĩ đã bị cắt",0,0,0,0
trước khi đặt sản phẩm đã có nhắn tin cửa sản phẩm rồi nhưng giao cái áo xấu cựa kỳ.không dám mua lần sau.quá tệ,1,1,1,1
mua áo 3xl nhưng giao áo zai l sau mặc cửa sản phẩm,1,1,1,1
bảng size của cửa sản phẩm có vẫn đề. mình m7 66kg size l rộng thùng thình. không biết có đổi lại size mình được không?,0,0,0,0
"áo khoác không có thông tin size, giao không đúng size, áo size mình nhưng giao áo quá rộng. yêu cầu được đổi sản phẩm size nhỏ hơn",1,1,1,1
chất liệu vải quá tệ áo không giống trong ảnh quảng cáo,1,1,1,1
quảng cáo thì đẹp mua thấy không đẹp,1,1,1,1
rất tệ rất tệ rất tệ không hài lòng,1,1,1,1
bán sản phẩm sai màu không đúng như quảng cáo màu.mùa xanh như áo bảo hộ ý,1,1,1,1
"kích thước thực tế của size áo không phù hợp với hướng dẫn chọn size áo trong mục ""thông tin chi tiết sản phẩm"". nên thu hồi, hoặc đổi sản phẩm khác có size phù hợp với hướng dẫn chọn size.",0,0,0,0
"khoá kẹt, túi rách, bung khuy cổ tay.",1,1,1,1
chất lượng kém mua xong không mặc nổi,1,1,1,1
"đặt màu xanh đen nhưng lại ra màu xanh tím. vải áo xấu, bị sờn và đường chỉ may xấu và thừa nhiều",1,1,1,1
sao đặt áo size mình nhưng giao cho mình size l vậy cửa sản phẩm rộng quá sao mặc được,1,1,1,1
mua xanh rêu size xxl giao sản phẩm xanh lam size xl chưa kịp xem sản phẩm thì lấy tiền chạy mất,1,1,1,1
"tay áo ngắn, mặc vài lần thì trong đã rách",0,0,0,0
"kích thước thực tế của size áo không phù hợp với hướng dẫn chọn size áo trong mục ""thông tin chi tiết sản phẩm"". nên thu hồi, hoặc đổi sản phẩm với size lớn hơn cho phù hợp.",0,0,0,0
ng ta đặt mầu đen xanh nhưng lại giao mầu nâu như hình chịu cửa sản phẩm bán sản phẩm kiủ gì luôn bực mìh. cho 1 sao không nên mua!,1,1,1,1
"tư vấn size quá tệ, mua size theo thông tin của cửa sản phẩm mang chật hơn 1 size",1,1,1,1
màu sắc không giống như hình ảnh.,1,1,1,1
giao sản phẩm nhiệt tình nhanh. đặt sản phẩm màu đen nhưng giao màu xanh. nhìn như áo lao động. sản phẩm không giống mô tả,1,1,1,1
size của sản phẩm không chuẩn; mình mua size mình rồi nhưng mặc vẫn rộng; phải cho người khác dùng!,0,0,0,0
tiền nào giá v đen . kiểm tra kỹ rồi hãy giao .,0,0,0,0
"tay áo dài và rộng, mong muốn đổi sản phẩm.",1,1,1,1
"nút tay áo mới mở 1 lần là bị hư, dây kéo áo thì quá rít giống như sắp bị hư, mỗi lần kéo lên kéo xuống rất khó và mất nhiều thời gian mới kéo được",1,1,1,1
"may nhiều chỉ thừa, size l mặc bị quá trộng, sản phẩm không như hình",1,1,1,1
"tốt ! sản phẩm đẹp , hài lòng .",0,0,0,0
"dây kéo rất tệ, kéo không trôi và dễ hư. màu áo khá cũ. nên cân nhắc trước khi mua.",1,1,1,1
size l nhưng nhỏ như mình.giống quần bơi hơn.,0,0,0,0
"mặc chưa được chục lần, đâu đó 6 7 lần nhưng hình con đã sắp bay màu rồi, chất lượng quá tệ.",1,1,1,1
"vải quần giãn nhiều, nên mua giảm 1 size",0,0,0,0
không đùng với kích cở như ban đầu đã trọn mua.,1,1,1,1
chất liệu kém. giao sản phẩm thì sai. đặt 1 kiểu giao 1 kiểu. nhắn tin không thèm chả lời,1,1,1,1
"áo ngắn so với size, form xấu",1,1,1,1
"sản phẩm gói cẩn thận, cỡ mình, sai số lượng, sai hình mẫu.",0,0,0,0
giao sai màu. cửa sản phẩm không có trách nhiệm,1,1,1,1
"nhanh sờn, mới mặc vài bữa đã sờn",1,1,1,1
"không đẹp giống hình, vừa form",0,0,0,0
size chật không cho đổi sản phẩm mình không hài lòng,1,1,1,1
đánh giá không tính điểm tôi mua quần size 2 xl nhưng bị chật . đổi giùm size lớn hơn giùm nhé,1,1,1,1
"tạm ổn tốt được, trong tầm giá.",0,0,0,0
sản phẩm quá tệ.anh em né ra,1,1,1,1
"quần mặc ôm, dễ chịu, nhưng nếu ai làm việc chân tay hay phải đi lại nhiều thì không phù hợp. nay mình mặc đi làm nhưg đến nửa buổi phải về thay quần khác vì nó đau bẹn.",0,0,0,0
đây là lần đầu tiên mình đánh giá về sản phẩm mặc dù mua rất nhiều mặt sản phẩm khác có cái ưng ý cũng có cái không ưng nhưng thật sự lần này mình phải viết vì mua sản phẩm loại không ra gì mặc thì lỏng lẻo mới mua nhưng đã nhanh dão dù biết là tiền nào của đó nhưng sản phẩm mrm này là sản phẩm siêu đểu chấm hết,1,1,1,1
chất lượng quá tệ so với giá . cạp chất lượng kém . nói chung là sẽ không mua lần 2,1,1,1,1
"chất vải mặc gây khó chịu, do mua lần đầu nên muốn trải nghiệm thử, dùng thấy không thích lắm",1,1,1,1
"chất lượng sản phẩm được 70 so với quảng cáo, nếu có đặt sản phẩm tiếp thì không đặt sản phẩm này nữa",0,0,0,0
"combo 3 sản phẩm nhưng 1/3 sản phẩm không đúng cỡ, thấy mất niềm tin với sàn tiki quá.",1,1,1,1
chất liệu co giãn không được tốt,0,0,0,0
"đặt mua áo, khi nhận thì hoàn toàn khác không như ảnh quảng cáo! đành bỏ đi.",1,1,1,1
"sản phẩm không đúng mẫu, đề nghị đổi sản phẩm",1,1,1,1
sản phẩm giao không đúng sản phẩm đặt mua,1,1,1,1
size sản phẩm rất bé. ở nhà mặc xl mua xl thì bé xíu không vừa,1,1,1,1
giao sản phẩm xxl nhưng mặt không vừa,1,1,1,1
sản phẩm giao không đúng size.mặc không vừa giao sản phẩm chậm,1,1,1,1
đão ah mua xxl nhưng toàn đồ nhỏ làm ăn kiểu chi ạ vậy,1,1,1,1
đổi sản phẩ rắc rối qua .,1,1,1,1
sản phẩm là vải polime chứ không phải coton như quảng cáo,1,1,1,1
"rao sản phẩm một đường, bán một nẻo. sản phẩm nhận không như hình đăng của cửa sản phẩm, khách sản phẩm nên tránh xa cửa sản phẩm này.",1,1,1,1
"mình đặt nhầm size và mong muốn được hỗ trợ đổi size,phí giao sản phẩm mình chịu. nhưng theo mặt sản phẩm thì không được đổi trả. dù đồ chưa mặt. cảm thấy quá cứng nhắc. trân trọng",1,1,1,1
giao sản phẩm siêu chậm. đặt từ ngày 16 đến tận ngày 2 tháng sau mới nhận được sản phẩm,0,0,0,0
chất lượng không đồng bộ.,0,0,0,0
sao đặt xl nhưng giao mình vậy cửa sản phẩm,1,1,1,1
hơi bó chất liệu nóng nhưng đàn hồi tốt,0,0,0,0
"sản phẩm nhưng quá kém chất lượng,",1,1,1,1
không đúng size l sản phẩm đẹp.,0,0,0,0
"đẹp nhưng không bền, mặc nhanh racha",0,0,0,0
"vải mỏng, xấu, chất lượng kém",1,1,1,1
không đúng màu! hơi bùn,1,1,1,1
giao không đúng sản phẩm. đảo,1,1,1,1
order màu đỏ giao màu xanh,1,1,1,1
áo không như hình🤨🤨,1,1,1,1
"áo ngắn nữa lưng nhưng bão là from , quá thất vọng về sản phẩm ,",1,1,1,1
size nhỏ quá không vừa .buồn quá,1,1,1,1
không đẹp tí nào áo suông,1,1,1,1
gửi sản phẩm không giống như trên hình yêu cầu thu hồi lại dùm,1,1,1,1
nhớ kiểm tra lại nha cửa sản phẩm không đúng với hình.,1,1,1,1
giao sai sản phẩm . chất lượng kém.,1,1,1,1
không giống ảnh cho lam,0,0,0,0
quần dày nhưng không bên mới mặc một lần nhưng muốn bung vải rồi,0,0,0,0
tạm ổn tốt được chứ thấy không bền,0,0,0,0
cửa sản phẩm giao tôi 2 quần đều xxl nhưng quần đen kiểu dáng nhỏ quá. tôi muốn đổi sang quần pha 3 màu. nhờ cửa sản phẩm liên hệ lại với tôi,1,1,1,1
"sản phẩm rất tệ, mặc ở nhà một lần đã rách. chất lượng không như mong đợi",1,1,1,1
"sản phẩm không giống với hình ảnh, chất lượng kém, túi khóa bung rách",1,1,1,1
"đảo, đật size xxl nhưng gởi cũng phải là size s của con nit, quá chán",1,1,1,1
quần đũi nhưng giao quần thun,1,1,1,1
không đúng áo vs màu đặt mua. nhưng áo cũng rất đẹp.,0,0,0,0
"chất vải gió tam được, cần có mục tư vấn để khách sản phẩm được mua sản phẩm chính xác hơn và quy định chế độ đối trả sản phẩm cụ thể hơn.",1,1,1,1
mỏng lét. bo thun dởm không có sự đàn hồi,1,1,1,1
"sản phẩm đúng theo hình, khóa kéo lúc đầu bị kẹt , khó kéo lên.",0,0,0,0
"chất lượng áo bình thường, sử dụng làm áo ấm khi trời hơi lạnh thì phù hợp",0,0,0,0
"không phải khó khăn gì. bán quần áo nhưng không cho mặt thử thì biết thế nào vừa. ghi size 65k trở lại nhưng mình 60kg mặc không vừa, tay áo thì ngắn cả 5cm quá thất vọng",1,1,1,1
áo mới nhưng lại bị bung chỉ. cửa sản phẩm làm việc không có tâm rồi. không muốn đánh giá thấp nhưng cửa sản phẩm thật sự làm mình thất vọng.,1,1,1,1
đường chỉ nhưng chưa cắt. chất liệu quá kém. không đáng tiền chút nào.nhu sản phẩm ngoài chợ.,1,1,1,1
"không hài lòng, nhận sản phẩm về bị rách",1,1,1,1
giá 250k.vay cũng tạm ổn tốt tốt.tốt,0,0,0,0
"tc tôi đã đánh giá ở chiếc áo màu xanh dương rồi, vì loại áo như nhau.",1,1,1,1
"ck mình mặc loại này nhiều, nhưng đợt đặt sản phẩm này tuy vải mát nhưng đường cắt may cẩu thả. không mặc được mua của cửa sản phẩm 5 món chỉ dùng được 2. mn cân nhắc kỹ trước khi mua",0,0,0,0
nhận sản phẩm . kiểm tra xong thất vọng về chất lượng . size quá nhỏ . giao size xxl nhưng nhưng chưa bằng size mình vậy cửa sản phẩm? cửa sản phẩm liên hệ đổi sản phẩm dùm mình nhé . thật tệ khi nhận được sản phẩm kiểu vậy.,1,1,1,1
phù hợp giá tiền . cotton nên rất mền,0,0,0,0
cửa sản phẩm giao sản phẩm nhanh hơn thời gian dự kiến. sản phẩm nên bỏ chữ cao cấp vì chất liệu quần quá mỏng so với sản phẩm trước đây tôi đã từng sử dụng. thanks,1,1,1,1
"đặt sản phẩm size l nhưng có cả ngẫu nhiên cả size xl và xxl nữa, không đúng yêu cầu của người mua",1,1,1,1
"mình mua 10 quần lót nam, nhưng khi nhận không giống sản phẩm bán sản phẩm. quần có vân và không phải chất lieu coton như giới thiệu. đây là lần thứ 2 mua lại sản phẩm này nhưng không ưng ý như lần 1. nhờ tiki kiểm tra và đổi sản phẩm giúp! trân trọng cảm ơn!",1,1,1,1
"giao sản phẩm không đúng sản phẩm trên cửa sản phẩm đang bán ,nhắn tin cửa sản phẩm không hồi đáp luôn ,",1,1,1,1
"mình mới nhận sản phẩm hôm qua, thấy hơi thất vọng. mình kg rành về vải nên không biết có đúng vải lụa như quảng cáo kg. nhưng đường may rất ẩu. sản phẩm xuất nhật gì nhưng đường may đứt quãng, chồng chéo, hai loại chỉ may, như bị thiếu chỉ phải nối thêm. nhưng bị đùn chỉ thành cục nữa.",1,1,1,1
qua te lun không hieu mot nha cung ung hang dau ma vi loi nhuan de lua gat khach hang nhu vay. day la don hang dau tien minh mua tai tiki. minh co du tinh mua lau dai nhung bi vay roi thi minh không giam mua qua tiki nua. cung sản phẩm nhu vay minh mua o bic ma hang giá giá giá rẻ qua dep lun. con sản phẩm minh mua qua tiki thi không su dung được. hon mot tram ngan cua minh de mua 5cai quan lot chat luong qua kem. không bang sản phẩm o cho tan binh nua. vi minh la dan tho may ma. chao tiki mai mai nhe.,1,1,1,1
"mình cao 1m70, nặng 58kg, theo như mô tả của cửa sản phẩm thì đặt size xl là nhưng hơi rộng. thế nhưng lúc mình nhận 5 cái quần size xl thì như quần của em bé thật, không thể kéo hết lên được. mong cửa sản phẩm có chính sách đổi trả hoặc sửa lại mô tả sản phẩm để người mua không bị mua nhầm. mình mua của titino ạ. quá thất vọng",1,1,1,1
"y như rằng tiki lại chơi chiêu hù khách yếu vía. quy trình như sau: 1/ giao sản phẩm không đúng mô tả thiếu sản phẩm, thiếu hộp hoặc sai màu 2/ khi khách bấm yêu cầu đổi trả thì tiki báo đã tiếp nhận nhưng chây ỳ không cho người qua lấy sản phẩm. thời gian chây ỳ là khoảng 1 tháng chủ yếu để khách nản nhưng lấy ra sử dụng 3/ khi khách yêu cầu đổi trả lần nữa tiki mới cho người qua lấy sản phẩm về vì biết hù không được. cách đối phó là các bạn cứ để nguyên sản phẩm nhé, đồ ăn đồ uống hư thúi gì cũng không sao, tiki sẽ tự đền cho nhà bán sản phẩm. đừng tiếp tay cho hành vi .",1,1,1,1
"tôi có mua 10 cái quần lót nam, cỡ xl, nhưng khi nhận sản phẩm không để ý và cắt mấy cái tem giấy đi. khi giặt xong mặc vào nó quá bé, chỉ tầm cỡ học sinh lớp 8-9 mặc thì vừa người từ 50-58kg . rất chật. và rất ức chế. quá mất niềm tin.",1,1,1,1
"đã nhận sản phẩm, mua sản phẩm hộp nhận sản phẩm rời không đủ tem mác. quá mỏng không như quảng cáo không có số sai. nói chung là thất vọng .",1,1,1,1
giao sản phẩm sai lần thứ hai. nếu cửa sản phẩm không nhưng sản phẩm thì vui lòng thông báo và trả lại tiền cho khách chứ đừng treo đầu dê bán thịt ! đề nghị trả lại tiền cho khách.,1,1,1,1
hình ảnh không như thực tế đảo,1,1,1,1
"đặt size mình. giao 5 cái xxl. mặc như mang váy. cửa sản phẩm này giống kiểu xả sản phẩm tồn kho bán cho hết rồi dẹp luôn. thất vọng 3 năm mua sản phẩm tiki, mặc dù biết cửa sản phẩm khác bán nhưng tiki kiểm soát quá lỏng lẻo, vì lợi nhuận đánh đổi uy tín, vì tiền đánh đổi thương hiệu tiki. ai chưa mua nên coi chừng cửa sản phẩm này, siêu mập 90 kg mang vừa xxl thì mua. do chỉ 99k nên cũng không thèm đổi trả nhưng thật sự quá chán. tiki không kiểm soát được cửa sản phẩm, để 1 sản phẩm cà chớn lên top nổi bật của app, người tiêu dùng. lần cuối mua sản phẩm tiki.",1,1,1,1
mình thấy tiki nên xem lại nhà cung cấp này. khi nhưng đã có nhiều khách sản phẩm đáng giá 1 sao thế này nhưng vẫn nhận sản phẩm của nhà cung cấp này. vải thì nhão. sản phẩm thì mỏng manh. thật sự rất tệ. không chấp nhận được. sản phẩm mua không được xem thì fai cung cấp như nào chứ. quá tệ như vậy nhưng cũng bán,1,1,1,1
chất liệu vải xấu nhanh hỏng,1,1,1,1
"nên xem lại tư duy bán sản phẩm, bán thua sản phẩm chợ thì cần xem lại, đặt giá gốc cao xong hạ saleoff à!",1,1,1,1
"sản phẩm không tem nhãn mác số size vì bên cửa sản phẩm đã cắt hết nhãn mác size . để giao size bừa bãi không đúng size của mình khi đặt , quần mua l nhưng giao size rất to , khi kiểm tra thì không có nhãn mác size vì cửa sản phẩm đã cắt hết nhãn mác . quá tệ , bán sản phẩm không như quảng cào . gạt quá",1,1,1,1
sản phẩm này chất liệu vải mỏng và mau co dãn mặc cũng khá thoáng mát. nhưng hơi thất vọng với cửa sản phẩm là đóng gói sơ sài không đóng hộp giống như hình. vả lại khi giao sản phẩm đến nơi thì hộp đựng đồ của tiki đã bị méo mó tùm lum. mong tiki rút kinh nghiệm đừng để chuyện như vậy xảy ra nữa.,0,0,0,0
rất thất vọng người bán của tiki. mình chọn phiên bản có hộp nhưng khi nhận sản phẩm thì không hộp chỉ có túi nilon. thực sự thất vọng ngoài ra vì vận chuyển nhanh nên mình mới để 2 sao,1,1,1,1
"sáng nay shipper gọi ra nhận sản phẩm. do mua nhiều ở tiki nên rất tin tưởng khâu đóng gói vận chuyển nên mình đã không kiểm sản phẩm ngay chỗ shipper. nhưng mình vừa khui sản phẩm ra đếm đi đếm lại chỉ có 4 quần, nhìn trên túi bọc sản phẩm thì thấy thông tin tiki bị xe rách. không biết là lỗi do ai nhưng thiệt hại là người tiêu dùng. mong tiki hãy giải thích rõ",1,1,1,1
"mặc không vừa . nhân viên giao sản phẩm nói cho đổi nhưng chăm sóc khách sản phẩm thì không, khó quá. sản phẩm không ghi size. chả biết là gì. bó tay.",1,1,1,1
"mua size xl đi giao cho người ta xxl, làm sao người ta mặt cho được, làm ăn hết tin tưởng",1,1,1,1
"đặt sản phẩm size l đến khi giao thì có đúng 1 chiếc sze l, nhưng lại thì toàn xl với 2xl. đã thế lại nhưng 1 chiếc khác loại lần trước đã giao nhầm size rồi, lần này giao lại vẫn vậy thực sự chả hiểu cửa sản phẩm làm ăn kiểu gì nữa.",1,1,1,1
kém so với đợt đầu. x,0,0,0,0
đọc nhận xét đã nghi rồi. đặt về thì đúng là dối trá thật. xxl cho người 70kg đổ lên nhưng 56kg đây nhưng mặc không vừa. thật đáng thất vọng. đơn này mình sẽ làm đến cùng. không đáng bao nhiêu tiền nhưng làm ăn vớ vẩn,1,1,1,1
"mất 2 màu trùng nhau, mình mua của rosie and eric. mình luôn sử dụng sản phẩm này nên thấy tốt. đáng buồn là bên cửa sản phẩm coment bảo nếu mua của cửa sản phẩm sữ chuẩn màu như hình nhưng không phải như vậy!",0,0,0,0
3xl nhưng chỉ bằng xl bình thường thoai. mặc không dừa,1,1,1,1
chỉ nhận được compo 02 quần nhưng thôi,1,1,1,1
"giao sản phẩm không đúng mẫu trong hình. chưa dùng nên không biết chất lượng sao, không kiểm sản phẩm nên giờ cũng lười đổi vì chăng bao nhiêu",1,1,1,1
"tôi thấy sản phẩm size không chuẩn lắm. nhưng không hiểu sao tôi mua đồ của tiki nhiều không thấy tích điểm, hay thủ tục tích điểm ntn? tại sao không làm giống như bên vingroup, tự cộng tích điểm.",0,0,0,0
quần mới nhưng đã bị thủng rách. lại nhưng không có hộp,1,1,1,1
tôi mua sản phẩm khuyến mãi. mua combo bộ 5 quần lót. tuy nhiên lúc nhận chỉ có 2 cái. tiki hứa hẹn sẽ nhận lại để giải quyết nhưng đã quá lâu nhưng không có phản hồi lý do tại sao với khách sản phẩm,1,1,1,1
"mình mua flash sale, chọn mục sản phẩm 93k có hộp tặng quà, nhưng khi nhận thì bọc thành gói như thế này, trông rất thiếu chuyên nghiệp. màu sắc cũng không đủ như hình.",0,0,0,0
hôm trước mình cũng đặt mua loại sịp đùi này! nhưng không hiểu sao cửa sản phẩm lại giao sản phẩm quần silip về cho mình? nhận sản phẩm xong bóc ra mới biết! không biết bên mình giao sản phẩm sản phẩm có cho xem sản phẩm trước khi thanh toán không cửa sản phẩm?,1,1,1,1
"sản phẩm không giống hình và không có hộp dù mình chọn mua loại có hộp để làm quà tặng, nhận sản phẩm, mở ra xem đúng thất vọng. size ghi trên tag cũng không đúng với size mình chọn.",1,1,1,1
"size xxl nhưng như size mình vậy, chất vải thì quá mỏng. như vậy nhưng giá gốc hơn 200 khuyến mại nhưng hơn 100k 5 chiếc quần. mua ngoài chợ chất lượng nhưng tốt hơn. làm ăn vớ vẩn",1,1,1,1
em đặt xxl nhưng giao 10 cái xxxl luôn ạ. và chỉ có đúng 2 màu. trong khi ảnh có 5 màu ạ,1,1,1,1
cửa sản phẩm bán sản phẩm tào lao chất lượng kém chất lượng đăng lên combo 5 cái 5 màu khác nhau khi giao sản phẩm thì hai màu màu đen màu xanh đen đường chỉ may chưa bận đã bung chỉ không giống như trên hình,1,1,1,1
"không giống như hình, đai lưng 1 màu vải 1 màu",1,1,1,1
giao sản phẩm quá lâu thời gian đợi chờ,1,1,1,1
không đúng size đặt sản phẩm.,1,1,1,1
đặt 1 đường giao 1 nẽo. hộp thì vẫn 2xl nhưng thực tễ toàn xl cửa sản phẩm kiểm tra sản phẩm trước khi giao.,1,1,1,1
"rất không hài lòng, nhận được sản phẩm định không nhận, 4 cái 1 màu, chất liệu xuất nhật hay là xuất chợ thế không biết. không biết nhân viên tiki kiểm tra sản phẩm hóa ra sao .",1,1,1,1
1. giao 5 sản phẩm không đúng như hình ảnh 5 cái cùng một màu . 2. kích cỡ của quần không đều nhau. 3. chất liệu của sản phẩm không giống lần mua trước đây mặc dù chung mã sản phẩm .,1,1,1,1
"mình đặt 5 quần size xl nhưng đến lúc nhận sản phẩm lại như thế này! mỗi quần 1 size, nhưng kiểm tra chả thấy chỗ ghi size ở đâu nữa. lại nhưng không mặc vừa cái nào vì quá bé",0,0,0,0
"mình nhận được sản phẩm nhưng là loại khác so với hình được giao, không những thế đặt 5 chiếc lại chỉ nhận được 4 quá thất vọng và sẽ không bao giờ mua lại nữa",1,1,1,1
nhà bán này giao sản phẩm không đủ cho 1 sao,1,1,1,1
đường mây không đẹp lưng có một màu duy nhất,1,1,1,1
"chất lượng vải/ quần khá. kiểu dáng phù hợp. tuy nhiên chỉ quần màu sáng nhất có chất liệu co giãn tốt, mặc vừa thoải mái các màu nhưng lại độ co giãn vải kém nên size 3xl nhưng mặc chật như dùng size s",0,0,0,0
"giao sản phẩm không giống hình trên quảng cáo, mất niêm tin vào tiki rôi! quản lý kém",1,1,1,1
sản phẩm mới mua nhưng như vầy. làm ăn tệ quá tệ. chất lượng cực tệ. yêu cầu liên hệ lại để trả sản phẩm,1,1,1,1
chưa hài lòng lắm. hơi buồn,0,0,0,0
chất lượng kém không như quảng cáo,1,1,1,1
"cung tốt, nhưng sao lúc giao sản phẩm quần bi ướt bên trong, bao nylon o ngoài khô không bi uot, hộp giấy tiki cung khô không có bi ướt hay thấm nước.",0,0,0,0
bộ 5 màu nhưng giao sản phẩm có 1 màu à,1,1,1,1
quần giống như hình miêu tả nhưng không giống như cửa sản phẩm nói mỗi loại 1 màu tôi được 4 màu than lam 1 cái đen. tôi mua của cửa sản phẩm chipxinh,0,0,0,0
"bạn gái tôi không thích loại vải này lắm nên chia tay tôi rồi. nhưng tôi không khóc đâu, tôi vẫn mua sắm tiếp trên tiki",0,0,0,0
